ORDER_ID,CUST_ID,CUST_NAME,PRODUCT_ID,PRODUCT_CAT,PRODUCT_NAME,PAYMENT_TYPE,QTY,PRICE,DATETIME,COUNTRY,CITY,WEBSITE,PAYMENT_ID,PAYMENT_SUCCESS,FAILURE_REASON
3855,789,Jordan Moore,2368,Gardening,Plants,Debit Card,59,54,2022-01-23 10:33,India,Delhi,Alibaba.com,47,Y,Payment Successful
3856,5218,Anne Shah,3432,Technology,Tablet,Credit Card,10,148,2022-04-07 9:30,Mexico,Iztapalapa,Walmart.com,72,Y,Payment Successful
3857,1386,Laurie Maxwell,1715,Home Appliances,Table,Mobile Payments,30,460,2022-04-07 9:30,United States,Houston,Walmart.com,51,Y,Payment Successful
3858,5295,Anna Wilson,7418,Clothing,Shirt,Credit Card,49,986,2022-05-18 02:33,Mexico,Guadalajara,Walmart.com,32,Y,Payment Successful
3859,1695,Tamara Wilson,6713,Home Appliances,Table,Mobile Payments,46,372,2022-01-23 10:33,Italy,Milan,Target.com,49,Y,Payment Successful
3860,8542,Adam Weber,8989,Health,Advil,Mobile Payments,8,961,2022-04-07 9:30,France,Lyon,Amazon.com,84,Y,Payment Successful
3861,9381,Sherry Harrison,3455,Technology,PC,Mobile Payments,48,26,2022-04-07 9:30,France,Nice,Walmart.com,7,N,My card was closed
3862,5293,Adam Weber,3984,Technology,Undefined,Credit Card,80,142,2022-05-18 02:33,Brazil,Belo Horizonte,Amazon.com,92,N,My card was closed
3863,7962,Jordan Hoffman,3135,Home Appliances,Undefined,Debit Card,54,950,2022-05-18 02:33,France,Nantes,Ebay.com,35,N,I didn't have enough
3864,591,Eric Hernandez,6522,Clothing,Dress,Credit Card,60,216,2022-01-23 10:33,Japan,Tokyo,Target.com,101,N,My card was closed
3865,1883,Mary Ramsey,8390,Health,Advil,Credit Card,88,471,2022-01-23 10:33,United States,San Francisco,Walmart.com,99,N,My card was closed
3866,5527,Bryan Salazar,1311,Clothing,Shirt,Credit Card,90,312,2022-01-23 10:33,United States,San Jose,Alibaba.com,35,Y,Payment Successful
3867,3554,Martin Alvarez,4408,Clothing,Shoes,Mobile Payments,43,368,2022-05-18 02:33,India,Delhi,Ebay.com,7,Y,Payment Successful
3868,5644,Joseph Higgins,2985,Home Appliances,Table,Mobile Payments,65,771,2022-01-23 10:33,United States,Undefined,Ebay.com,10,N,I entered my card info wrong by accident
3869,4546,Ryan Pearson,6261,Clothing,Shirt,Credit Card,100,881,2022-01-23 10:33,India,Delhi,Walmart.com,49,N,I entered my card info wrong by accident
3870,4422,Brandon Holder,1562,Technology,PC,Debit Card,56,355,2022-04-07 9:30,France,Lyon,Walmart.com,7,N,I didn't have enough
3871,8780,Tamara Wilson,6419,Clothing,Shoes,Mobile Payments,49,409,2022-05-18 02:33,United States,Philadelphia,Target.com,8,Y,Payment Successful
3872,3318,Tamara Wilson,3094,Gardening,Rake,Credit Card,51,904,2022-05-18 02:33,France,Paris,Ebay.com,95,N,I entered my card info wrong by accident
3873,6561,Glenn Jones,21,Home Appliances,Table,Mobile Payments,8,596,2022-05-18 02:33,Brazil,Belo Horizonte,Alibaba.com,65,Y,Payment Successful
3874,4831,Tamara Wilson,234,Health,Nyquill,Debit Card,67,630,2022-06-23 05:15,United States,San Francisco,Ebay.com,65,Y,Payment Successful
3875,772,Stefanie Simpson,892,Health,Nyquill,Debit Card,63,278,2022-06-23 05:15,India,Kolkata,Alibaba.com,6,N,I entered my card info wrong by accident
3876,2419,Katherine Martin,9992,Home Appliances,Bed,Credit Card,70,907,2022-04-07 9:30,Italy,Turin,Amazon.com,19,Y,Payment Successful
3877,1545,Tyler Porter,4110,Technology,PC,Debit Card,3,600,2022-01-23 10:33,Mexico,Puebla,Target.com,64,N,I didn't have enough
3878,1599,Ronald Gamble,5671,Technology,Wires,Credit Card,42,110,2022-05-18 02:33,United States,San Jose,Target.com,74,Y,Payment Successful
3879,7924,Taylor Thomas,5791,Health,Tylenol,Debit Card,81,194,2022-01-23 10:33,Mexico,Guadalajara,Walmart.com,37,N,My card was closed
3880,8553,Jessica Davis,4534,Technology,Tablet,Debit Card,92,455,2022-05-18 02:33,China,Guangzhou,Target.com,67,N,My card was closed
3881,8082,Anne Shah,5599,Home Appliances,Table,Credit Card,82,182,2022-01-23 10:33,France,Paris,Alibaba.com,51,Y,Payment Successful
3882,3941,Hunter Gonzalez,3649,Home Appliances,Table,Mobile Payments,30,302,2022-05-18 02:33,India,Mumbai,Alibaba.com,71,Y,Payment Successful
3883,7236,Brandon Lopez,7129,Clothing,Shoes,Credit Card,21,263,2022-01-23 10:33,Brazil,Brasilia,Walmart.com,46,Y,Payment Successful
3884,7099,Katherine Martin,9787,Home Appliances,Couch,Debit Card,37,638,2022-04-07 9:30,Japan,Osaka,Target.com,75,N,I entered my card info wrong by accident
3885,7534,Sherry Flores,3940,Clothing,Shirt,Debit Card,95,420,2022-04-07 9:30,United States,San Francisco,Amazon.com,23,Y,Payment Successful
3886,6112,Elizabeth Newman,4556,Health,Tylenol,Credit Card,78,112,2022-05-18 02:33,Italy,Naples,Alibaba.com,52,Y,Payment Successful
3887,4307,Anne Shah,1108,Technology,Wires,Mobile Payments,58,35,2022-01-23 10:33,China,Tianjin,Target.com,11,N,I didn't have enough
3888,4899,Carolyn Hood,8153,Technology,Wires,Credit Card,69,167,2022-05-18 02:33,United States,Chicago,Walmart.com,16,N,My card was closed
3889,6508,Henry Hoffman,5062,Health,Nyquill,Debit Card,20,75,2022-06-23 05:15,France,Paris,Walmart.com,33,N,My card was closed
3890,327,John Cox,8235,Gardening,Plants,Mobile Payments,53,256,2022-06-23 05:15,United States,San Francisco,Target.com,2,Y,Payment Successful
3891,234,Beth Wright,3798,Health,Tylenol,Credit Card,15,909,2022-05-18 02:33,India,Bengaluru,Amazon.com,79,N,I didn't have enough
3892,4337,Anna Wilson,9603,Clothing,Dress,Debit Card,17,227,2022-01-23 10:33,France,Lyon,Target.com,23,N,I entered my card info wrong by accident
3893,6156,Christina Pierce,9806,Gardening,Hoe,Mobile Payments,41,153,2022-06-23 05:15,France,Toulouse,Amazon.com,74,Y,Payment Successful
3894,9042,Anna Wilson,6550,Technology,Undefined,Credit Card,81,919,2022-01-23 10:33,Japan,Tokyo,Alibaba.com,40,N,I didn't have enough
3895,9901,Tamara Wilson,5894,Clothing,Shirt,Mobile Payments,31,723,2022-01-23 10:33,South Korea,Seoul,Amazon.com,42,Y,Payment Successful
3896,1890,Austin Martin,9781,Clothing,Shirt,Mobile Payments,37,262,2022-04-07 9:30,France,Nice,Alibaba.com,56,N,I entered my card info wrong by accident
3897,2948,Anna Wilson,2473,Home Appliances,Table,Credit Card,20,16,2022-06-23 05:15,India,Kolkata,Alibaba.com,26,N,I didn't have enough
3898,7777,Holly Rodriguez,7977,Health,Nyquill,Debit Card,86,622,2022-04-07 9:30,China,Shanghai,Walmart.com,63,N,I didn't have enough
3899,3627,Brooke Davis,8427,Gardening,Plants,Mobile Payments,47,853,2022-06-23 05:15,South Korea,Daegu,Ebay.com,58,N,I entered my card info wrong by accident
3900,5345,Joe Weaver,1501,Health,Nyquill,Debit Card,27,663,2022-05-18 02:33,United States,Houston,Alibaba.com,46,Y,Payment Successful
3901,9051,Hunter Gonzalez,3551,Health,Nyquill,Credit Card,82,528,2022-01-23 10:33,Mexico,Puebla,Alibaba.com,80,Y,Payment Successful
3902,3773,Glenn Jones,3974,Home Appliances,Undefined,Mobile Payments,36,70,2022-05-18 02:33,Japan,Osaka,Target.com,46,Y,Payment Successful
3903,8924,Joseph Higgins,1731,Health,Tylenol,Credit Card,38,363,2022-06-23 05:15,Japan,Sapporo,Amazon.com,39,N,I didn't have enough
3904,8575,Robin Burns,3485,Health,Nyquill,Credit Card,36,246,2022-04-07 9:30,United States,Los Angeles,Ebay.com,76,Y,Payment Successful
3905,5989,Glenn Jones,5291,Clothing,Shoes,Mobile Payments,5,996,2022-06-23 05:15,South Korea,Busan,Ebay.com,77,Y,Payment Successful
3906,5322,Luis Hayes,5593,Home Appliances,Couch,Debit Card,5,256,2022-01-23 10:33,France,Lyon,Alibaba.com,98,N,I didn't have enough
3907,9669,Jessica Davis,4513,Health,Advil,Debit Card,35,109,2022-01-23 10:33,Germany,Koeln,Ebay.com,38,N,I didn't have enough
3908,6216,Kathryn Newman,898,Health,Tylenol,Credit Card,83,526,2022-04-07 9:30,Germany,Hamburg,Walmart.com,4,N,I didn't have enough
3909,8770,Stephanie Peters,2452,Health,Tylenol,Credit Card,10,205,2022-06-23 05:15,Italy,Rome,Target.com,83,Y,Payment Successful
3910,8430,Martin Alvarez,9087,Clothing,Shoes,Credit Card,44,733,2022-05-18 02:33,France,Lyon,Alibaba.com,43,Y,Payment Successful
3911,1348,Kevin Mendoza,7636,Health,Advil,Mobile Payments,62,825,2022-04-07 9:30,South Korea,Busan,Amazon.com,37,Y,Payment Successful
3912,7435,Emily Bowman,5707,Technology,Tablet,Credit Card,90,813,2022-05-18 02:33,France,Lyon,Amazon.com,100,N,I didn't have enough
3913,8344,Christina George,2352,Clothing,Shirt,Credit Card,90,922,2022-04-07 9:30,China,Shanghai,Ebay.com,23,N,I didn't have enough
3914,5365,Randy Smith,2981,Technology,PC,Credit Card,23,62,2022-06-23 05:15,Germany,Koeln,Walmart.com,42,N,I didn't have enough
3915,8813,Karen Hall,2291,Technology,Wires,Mobile Payments,60,747,2022-04-07 9:30,Italy,Naples,Walmart.com,60,Y,Payment Successful
3916,7754,Tyler Porter,6292,Technology,PC,Debit Card,44,495,2022-06-23 05:15,China,Shanghai,Amazon.com,58,N,I didn't have enough
3917,6213,Christina George,8304,Home Appliances,Bed,Credit Card,67,713,2022-01-23 10:33,South Korea,Seoul,Target.com,92,Y,Payment Successful
3918,4881,Glenn Jones,326,Home Appliances,Undefined,Credit Card,25,138,2022-01-23 10:33,United States,New York City,Walmart.com,43,N,My card was closed
3919,3714,Matthew Santos,8529,Home Appliances,Undefined,Mobile Payments,64,531,2022-01-23 10:33,Germany,Hamburg,Walmart.com,67,Y,Payment Successful
3920,17,Glenn Jones,9902,Technology,Undefined,Debit Card,80,823,2022-06-23 05:15,Germany,Munich,Ebay.com,101,N,I didn't have enough
3921,163,Taylor Thomas,2846,Technology,Undefined,Debit Card,52,708,2022-04-07 9:30,France,Nantes,Amazon.com,31,N,My card was closed
3922,7929,Erin Watts,4424,Clothing,Shoes,Debit Card,59,54,2022-06-23 05:15,China,Tianjin,Walmart.com,42,Y,Payment Successful
3923,1769,Brandon Torres,6188,Gardening,Hoe,Mobile Payments,33,770,2022-01-23 10:33,United States,Philadelphia,Walmart.com,44,N,I entered my card info wrong by accident
3924,6217,Heidi Molina,1975,Gardening,Plants,Debit Card,90,399,2022-05-18 02:33,Germany,Frankfurt am Main,Ebay.com,96,Y,Payment Successful
3925,3894,Charlene Martin,1496,Gardening,Hoe,Credit Card,47,5,2022-05-18 02:33,France,Nice,Amazon.com,6,N,I didn't have enough
3926,8169,Shari Flores,5615,Health,Tylenol,Debit Card,18,43,2022-04-07 9:30,United States,Philadelphia,Target.com,62,N,I didn't have enough
3927,8583,Brandon Holder,5288,Clothing,Dress,Mobile Payments,94,357,2022-01-23 10:33,India,Mumbai,Target.com,24,Y,Payment Successful
3928,8531,Maria Payne,9910,Home Appliances,Couch,Debit Card,91,449,2022-05-18 02:33,South Korea,Busan,Ebay.com,69,N,I didn't have enough
3929,4605,Jillian Torres,8756,Technology,PC,Credit Card,68,601,2022-01-23 10:33,United States,New York City,Alibaba.com,62,N,I didn't have enough
3930,2013,Christina Pierce,5235,Technology,PC,Credit Card,21,633,2022-05-18 02:33,Brazil,Fortaleza,Ebay.com,12,Y,Payment Successful
3931,8413,Ryan Pearson,4752,Health,Tylenol,Mobile Payments,32,718,2022-06-23 05:15,United States,Washington,Target.com,9,N,I entered my card info wrong by accident
3932,7320,Austin Martin,3221,Technology,Wires,Debit Card,2,136,2022-01-23 10:33,Brazil,Brasilia,Alibaba.com,81,N,I entered my card info wrong by accident
3933,5624,Alexis Campbell,9574,Health,Tylenol,Mobile Payments,13,678,2022-05-18 02:33,Germany,Koeln,Ebay.com,98,Y,Payment Successful
3934,9777,Jennifer Allen,1270,Home Appliances,Couch,Debit Card,47,683,2022-01-23 10:33,France,Toulouse,Target.com,26,Y,Payment Successful
3935,7348,Martin Alvarez,8644,Gardening,Hoe,Debit Card,95,269,2022-06-23 05:15,United States,Philadelphia,Ebay.com,44,N,My card was closed
3936,2204,Stephanie Peters,6746,Clothing,Shoes,Debit Card,9,564,2022-06-23 05:15,Mexico,Puebla,Target.com,35,N,I entered my card info wrong by accident
3937,8518,Beth Wright,5209,Gardening,Hoe,Debit Card,51,450,2022-05-18 02:33,South Korea,Seoul,Walmart.com,84,N,I didn't have enough
3938,7325,Jillian Torres,6623,Health,Advil,Debit Card,62,751,2022-06-23 05:15,Japan,Osaka,Walmart.com,55,Y,Payment Successful
3939,6817,Joseph Higgins,1816,Gardening,Hoe,Mobile Payments,39,699,2022-04-07 9:30,Brazil,Sao Paulo,Ebay.com,82,Y,Payment Successful
3940,1614,Bryan Salazar,1539,Technology,PC,Credit Card,50,276,2022-05-18 02:33,Japan,Sapporo,Ebay.com,64,N,My card was closed
3941,393,Crystal Tucker,8321,Health,Advil,Mobile Payments,43,384,2022-04-07 9:30,China,Shanghai,Amazon.com,99,N,My card was closed
3942,9177,Heidi Molina,834,Technology,Wires,Debit Card,4,66,2022-06-23 05:15,Japan,Sapporo,Ebay.com,18,N,I entered my card info wrong by accident
3943,7355,Carrie Doyle,6892,Health,Tylenol,Debit Card,51,849,2022-05-18 02:33,United States,San Francisco,Walmart.com,5,Y,Payment Successful
3944,6941,Rachel Hayes,9630,Clothing,Shirt,Mobile Payments,71,898,2022-05-18 02:33,United States,San Jose,Ebay.com,53,N,I entered my card info wrong by accident
3945,289,Mary Huber,2628,Technology,Tablet,Credit Card,28,801,2022-06-23 05:15,South Korea,Incheon,Walmart.com,54,Y,Payment Successful
3946,5403,Kelly Mclaughlin,4247,Gardening,Hoe,Credit Card,91,536,2022-06-23 05:15,France,Nice,Target.com,62,N,My card was closed
3947,858,James Golden,112,Gardening,Rake,Credit Card,100,645,2022-05-18 02:33,France,Lyon,Walmart.com,66,Y,Payment Successful
3948,1950,John Small,1060,Clothing,Shirt,Debit Card,38,345,2022-01-23 10:33,United States,Chicago,Alibaba.com,56,Y,Payment Successful
3949,8012,Jennifer Lee,3299,Technology,PC,Debit Card,16,181,2022-05-18 02:33,South Korea,Seoul,Walmart.com,57,N,I entered my card info wrong by accident
3950,1766,Tyler Stephenson,8441,Technology,PC,Credit Card,36,934,2022-01-23 10:33,India,Kolkata,Alibaba.com,59,Y,Payment Successful
3951,6217,Randy Smith,2628,Home Appliances,Bed,Mobile Payments,54,212,2022-01-23 10:33,France,Paris,Walmart.com,76,N,I entered my card info wrong by accident
3952,3181,Emily Bowman,1983,Gardening,Hoe,Mobile Payments,84,239,2022-01-23 10:33,Brazil,Fortaleza,Amazon.com,19,N,I didn't have enough
3953,6745,Robin Burns,7640,Clothing,Shoes,Credit Card,42,270,2022-04-07 9:30,Mexico,Iztapalapa,Ebay.com,80,N,I entered my card info wrong by accident
3954,3536,Brittany Montgomery,9377,Home Appliances,Bed,Debit Card,18,789,2022-04-07 9:30,France,Nantes,Target.com,48,Y,Payment Successful
3955,1096,Tyler Porter,3205,Gardening,Plants,Debit Card,71,566,2022-01-23 10:33,France,Toulouse,Target.com,21,Y,Payment Successful
3956,1139,Heidi Molina,2993,Technology,Wires,Mobile Payments,100,432,2022-04-07 9:30,France,Paris,Walmart.com,65,Y,Payment Successful
3957,1557,Randy Smith,2248,Health,Advil,Credit Card,87,590,2022-06-23 05:15,Italy,Turin,Ebay.com,21,N,I entered my card info wrong by accident
3958,5753,Brooke Davis,4524,Health,Tylenol,Mobile Payments,60,184,2022-01-23 10:33,United States,Washington,Walmart.com,18,N,I entered my card info wrong by accident
3959,3721,Ashley Murphy,9674,Clothing,Shirt,Debit Card,91,287,2022-06-23 05:15,China,Guangzhou,Ebay.com,28,Y,Payment Successful
3960,1150,Benjamin Chavez,4460,Health,Tylenol,Debit Card,3,498,2022-06-23 05:15,South Korea,Daegu,Amazon.com,51,N,My card was closed
3961,6925,Jillian Torres,9560,Health,Nyquill,Credit Card,17,824,2022-04-07 9:30,France,Nice,Target.com,33,N,My card was closed
3962,8490,Rachel Hayes,1380,Clothing,Dress,Mobile Payments,36,56,2022-01-23 10:33,India,Chennai,Walmart.com,59,Y,Payment Successful
3963,6829,,3707,Clothing,Shirt,Debit Card,82,511,2022-01-23 10:33,South Korea,Incheon,Target.com,63,Y,Payment Successful
3964,9924,Abigail Brooks,3028,Health,Tylenol,Credit Card,55,763,2022-05-18 02:33,Brazil,Sao Paulo,Target.com,60,Y,Payment Successful
3965,39,Renee Wilson,8982,Home Appliances,Bed,Debit Card,44,677,2022-01-23 10:33,United States,Chicago,Target.com,68,Y,Payment Successful
3966,6171,,7061,Clothing,Shoes,Debit Card,27,958,2022-01-23 10:33,France,Toulouse,Amazon.com,83,N,I entered my card info wrong by accident
3967,4214,Jessica Davis,9044,Health,Advil,Mobile Payments,92,210,2022-06-23 05:15,South Korea,Daegu,Amazon.com,39,Y,Payment Successful
3968,3127,Elizabeth Newman,9929,Home Appliances,Undefined,Credit Card,33,611,2022-05-18 02:33,Germany,Munich,Walmart.com,7,N,I didn't have enough
3969,3627,Benjamin Mercado,3937,Gardening,Hoe,Debit Card,30,219,2022-01-23 10:33,France,Toulouse,Walmart.com,5,Y,Payment Successful
3970,7504,Henry Hoffman,9021,Technology,PC,Debit Card,9,489,2022-01-23 10:33,India,Bengaluru,Target.com,38,Y,Payment Successful
3971,199,Jenna Schultz,2906,Clothing,Dress,Credit Card,15,925,2022-05-18 02:33,United States,Washington,Amazon.com,1,Y,Payment Successful
3972,9636,Bryan Salazar,9151,Gardening,Rake,Mobile Payments,21,423,2022-04-07 9:30,Italy,Rome,Alibaba.com,90,N,My card was closed
3973,9659,Tyler Porter,2746,Technology,Undefined,Mobile Payments,89,37,2022-05-18 02:33,United States,New York City,Ebay.com,18,Y,Payment Successful
3974,377,Juan Armstrong,1125,Technology,Undefined,Credit Card,96,46,2022-05-18 02:33,United States,Philadelphia,Target.com,12,N,I didn't have enough
3975,6500,Erin Watts,6604,Home Appliances,Bed,Debit Card,13,805,2022-05-18 02:33,Mexico,Ecatepec de Morelos,Ebay.com,2,N,I entered my card info wrong by accident
3976,8219,Joshua Evans,4011,Home Appliances,Undefined,Mobile Payments,78,905,2022-05-18 02:33,India,Kolkata,Target.com,22,N,I didn't have enough
3977,2261,Shari Flores,3229,Gardening,Plants,Debit Card,90,267,2022-04-07 9:30,United States,San Jose,Target.com,49,Y,Payment Successful
3978,1158,Ronald Gamble,2377,Home Appliances,Undefined,Debit Card,93,810,2022-05-18 02:33,Japan,Sapporo,Ebay.com,73,Y,Payment Successful
3979,9491,Emily Bowman,1683,Home Appliances,Undefined,Debit Card,13,321,2022-04-07 9:30,Italy,Milan,Ebay.com,78,N,My card was closed
3980,9864,Erin Watts,1128,Gardening,Plants,Debit Card,82,874,2022-01-23 10:33,Italy,Rome,Target.com,65,N,I didn't have enough
3981,1666,Randy Smith,1070,Health,Nyquill,Credit Card,98,410,2022-06-23 05:15,South Korea,Seoul,Target.com,32,Y,Payment Successful
3982,2701,Barbara Watson,5267,Technology,Undefined,Mobile Payments,75,241,2022-01-23 10:33,China,Guangzhou,Target.com,47,N,I didn't have enough
3983,9480,Erin Watts,6455,Clothing,Shirt,Mobile Payments,90,640,2022-01-23 10:33,Japan,Tokyo,Amazon.com,30,Y,Payment Successful
3984,8605,Kevin Mendoza,2901,Home Appliances,Bed,Mobile Payments,39,227,2022-01-23 10:33,Germany,Koeln,Amazon.com,39,Y,Payment Successful
3985,2181,Maria Payne,5581,Home Appliances,Bed,Credit Card,47,748,2022-06-23 05:15,United States,Houston,Target.com,100,N,My card was closed
3986,8631,John Cox,5793,Gardening,Plants,Credit Card,51,249,2022-05-18 02:33,South Korea,Busan,Ebay.com,55,Y,Payment Successful
3987,9015,Sherry Harrison,9322,Home Appliances,Table,Credit Card,14,318,2022-06-23 05:15,United States,San Jose,Walmart.com,97,N,My card was closed
3988,1953,Renee Wilson,5378,Gardening,Plants,Debit Card,86,825,2022-06-23 05:15,South Korea,Busan,Amazon.com,26,N,My card was closed
3989,1959,Taylor Thomas,8230,Technology,Wires,Mobile Payments,21,989,2022-06-23 05:15,Italy,Rome,Walmart.com,51,N,I didn't have enough
3990,3575,John Cox,2481,Clothing,Shoes,Mobile Payments,47,797,2022-04-07 9:30,Germany,Berlin,Target.com,1,Y,Payment Successful
3991,2046,Brandon Holder,4166,Technology,Undefined,Mobile Payments,21,655,2022-01-23 10:33,India,Chennai,Ebay.com,99,N,I didn't have enough
3992,6220,Tina Perry,964,Clothing,Shirt,Mobile Payments,65,399,2022-04-07 9:30,France,Paris,Alibaba.com,67,Y,Payment Successful
3993,6561,Anne Shah,2035,Technology,Undefined,Credit Card,49,726,2022-01-23 10:33,Italy,Milan,Alibaba.com,6,N,I entered my card info wrong by accident
3994,8453,Laurie Maxwell,5947,Technology,Wires,Debit Card,41,277,2022-05-18 02:33,Japan,Tokyo,Walmart.com,67,N,My card was closed
3995,461,Jillian Torres,8261,Technology,Undefined,Debit Card,4,508,2022-05-18 02:33,Japan,Kyoto,Alibaba.com,100,Y,Payment Successful
3996,2522,Heidi Molina,7323,Gardening,Hoe,Debit Card,68,425,2022-04-07 9:30,South Korea,Seoul,Alibaba.com,4,Y,Payment Successful
3997,2510,John Cox,8678,Health,Advil,Mobile Payments,70,291,2022-04-07 9:30,Brazil,Brasilia,Ebay.com,2,N,I didn't have enough
3998,6294,Abigail Brooks,7018,Health,Nyquill,Credit Card,7,119,2022-05-18 02:33,Brazil,Brasilia,Ebay.com,24,N,My card was closed
3999,5172,Beth Wright,9651,Technology,Tablet,Debit Card,16,934,2022-05-18 02:33,United States,Houston,Amazon.com,27,N,I entered my card info wrong by accident
4000,8832,Anna Wilson,401,Gardening,Hoe,Mobile Payments,60,399,2022-04-07 9:30,China,Shanghai,Target.com,10,Y,Payment Successful
